frame,time_sec,marker_id,x,y,z,rx,ry,rz
207,3.450000,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
207,3.450000,7,-5068.848597,-2607.391077,279414.606133,-0.187510,-3.019093,-0.054435
208,3.466667,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
208,3.466667,7,-5068.848597,-2607.391077,279414.606133,-0.187510,-3.019093,-0.054435
209,3.483333,7,-5068.848597,-2607.391077,279414.606133,-0.187510,-3.019093,-0.054435
210,3.500000,1,-9870.958649,-1866.362708,273228.530729,0.219778,3.136582,0.430659
210,3.500000,7,-4992.755613,-2589.002927,275852.922041,0.173829,2.883074,-0.052228
211,3.516667,1,-9830.430265,-1859.675970,272264.389093,0.218585,3.130561,0.450323
211,3.516667,7,-5020.374563,-2623.370177,277992.516855,0.190293,2.942438,-0.066535
212,3.533333,7,-5069.879269,-2606.279235,279304.651766,-0.187921,-3.003322,-0.068726
213,3.550000,7,-5057.591057,-2598.533371,278778.134594,-0.189331,-2.981806,-0.062105
214,3.566667,7,-5069.879269,-2606.279235,279304.651766,-0.187921,-3.003322,-0.068726
217,3.616667,1,-9847.159924,-1865.181110,272648.320534,0.222348,3.136778,0.430176
217,3.616667,7,-5078.647998,-2606.461340,279637.981182,-0.192362,-3.026665,-0.083857
218,3.633333,1,-9847.159924,-1865.181110,272648.320534,0.222348,3.136778,0.430176
218,3.633333,7,-5069.879269,-2606.279235,279304.651766,-0.187921,-3.003322,-0.068726
219,3.650000,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
219,3.650000,7,-5067.831551,-2612.587387,279674.532737,-0.197083,-3.005001,-0.070515
220,3.666667,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
220,3.666667,7,-5067.831551,-2612.587387,279674.532737,-0.197083,-3.005001,-0.070515
221,3.683333,7,-5067.831551,-2612.587387,279674.532737,-0.197083,-3.005001,-0.070515
222,3.700000,7,-5067.831551,-2612.587387,279674.532737,-0.197083,-3.005001,-0.070515
223,3.716667,7,-5066.979214,-2613.797814,279795.054303,-0.196761,-3.021516,-0.056598
224,3.733333,1,-9830.430265,-1859.675970,272264.389093,0.218585,3.130561,0.450323
224,3.733333,7,-5052.696660,-2597.386482,278663.401066,-0.189938,-2.969131,-0.075473
225,3.750000,1,-9868.208278,-1865.926352,273151.292793,0.220196,3.143548,0.409960
225,3.750000,7,-5026.435169,-2573.545435,277455.540332,-0.188026,-3.127436,-0.344522
226,3.766667,1,-9868.208278,-1865.926352,273151.292793,0.220196,3.143548,0.409960
226,3.766667,7,-5026.435169,-2573.545435,277455.540332,-0.188026,-3.127436,-0.344522
227,3.783333,7,-5068.848597,-2607.391077,279414.606133,-0.187510,-3.019093,-0.054435
228,3.800000,7,-5088.183476,-2616.079579,280341.296609,-0.195615,-3.068523,-0.052298
229,3.816667,7,-5079.075662,-2615.702560,279985.608894,-0.190539,-3.036524,-0.034286
230,3.833333,1,-9830.430265,-1859.675970,272264.389093,0.218585,3.130561,0.450323
230,3.833333,7,-5079.075662,-2615.702560,279985.608894,-0.190539,-3.036524,-0.034286
231,3.850000,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
231,3.850000,7,-5079.075662,-2615.702560,279985.608894,-0.190539,-3.036524,-0.034286
232,3.866667,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
232,3.866667,7,-5079.075662,-2615.702560,279985.608894,-0.190539,-3.036524,-0.034286
233,3.883333,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
233,3.883333,7,-5042.158396,-2587.697037,278647.193348,-0.185078,-3.142642,-0.298031
234,3.900000,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
235,3.916667,1,-9830.430265,-1859.675970,272264.389093,0.218585,3.130561,0.450323
235,3.916667,7,-5042.158396,-2587.697037,278647.193348,-0.185078,-3.142642,-0.298031
236,3.933333,7,-5089.479582,-2615.058049,280242.693487,-0.195549,-3.046427,-0.069025
237,3.950000,1,-9830.430265,-1859.675970,272264.389093,0.218585,3.130561,0.450323
237,3.950000,7,-5005.755055,-2597.034229,276405.087462,-0.199936,-3.371388,0.067194
238,3.966667,1,-9830.430265,-1859.675970,272264.389093,0.218585,3.130561,0.450323
238,3.966667,7,-5005.755055,-2597.034229,276405.087462,-0.199936,-3.371388,0.067194
239,3.983333,1,-9830.430265,-1859.675970,272264.389093,0.218585,3.130561,0.450323
239,3.983333,7,-5019.179372,-2598.522822,276962.256032,-0.171626,-2.943303,-0.075952
241,4.016667,1,-9830.430265,-1859.675970,272264.389093,0.218585,3.130561,0.450323
241,4.016667,7,-5081.361098,-2613.605791,279787.204362,-0.186577,-3.026830,-0.079297
242,4.033333,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
242,4.033333,7,-5081.194167,-2632.848889,280821.262305,-0.221385,-3.206663,0.089131
243,4.050000,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
243,4.050000,7,-5081.194167,-2632.848889,280821.262305,-0.221385,-3.206663,0.089131
244,4.066667,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
244,4.066667,7,-5052.696660,-2597.386482,278663.401066,-0.189938,-2.969131,-0.075473
245,4.083333,7,-5052.696660,-2597.386482,278663.401066,-0.189938,-2.969131,-0.075473
246,4.100000,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
246,4.100000,7,-4998.754192,-2590.816843,276348.791643,-0.209332,-3.402849,0.057448
247,4.116667,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
247,4.116667,7,-5128.418026,-2661.886024,282975.328298,-0.182321,-3.137867,-0.020588
248,4.133333,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
248,4.133333,7,-4998.754192,-2590.816843,276348.791643,-0.209332,-3.402849,0.057448
249,4.150000,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
249,4.150000,7,-4998.754192,-2590.816843,276348.791643,-0.209332,-3.402849,0.057448
250,4.166667,7,-4998.754192,-2590.816843,276348.791643,-0.209332,-3.402849,0.057448
251,4.183333,7,-4998.754192,-2590.816843,276348.791643,-0.209332,-3.402849,0.057448
252,4.200000,1,-9840.367586,-1858.265776,272457.346702,0.220061,3.149215,0.437620
252,4.200000,7,-4998.754192,-2590.816843,276348.791643,-0.209332,-3.402849,0.057448
253,4.216667,7,-5073.823009,-2621.963004,280252.126160,-0.222995,-3.205776,0.127059
254,4.233333,1,-9855.737670,-1863.508822,272803.244314,0.223901,3.156364,0.417494
254,4.233333,7,-5148.681927,-2668.974743,284502.655829,-0.191316,-3.179610,0.005007
255,4.250000,1,-9849.120179,-1859.891876,272703.410554,0.222011,3.130786,0.450327
257,4.283333,1,-9808.408770,-1853.179851,271733.528881,0.220845,3.125130,0.469228
257,4.283333,7,-5077.704447,-2607.623555,279754.425946,-0.192178,-3.045832,-0.071649
259,4.316667,1,-9808.408770,-1853.179851,271733.528881,0.220845,3.125130,0.469228
260,4.333333,7,-5077.704447,-2607.623555,279754.425946,-0.192178,-3.045832,-0.071649
262,4.366667,7,-5068.848597,-2607.391077,279414.606133,-0.187510,-3.019093,-0.054435
263,4.383333,1,-9823.691733,-1855.554230,272076.814155,0.223259,3.133855,0.462713
263,4.383333,7,-5068.848597,-2607.391077,279414.606133,-0.187510,-3.019093,-0.054435
264,4.400000,1,-9835.693901,-1864.033778,272484.803061,0.220059,3.148977,0.436636
264,4.400000,7,-5054.074973,-2592.511776,279137.409607,-0.186159,-3.131922,-0.241315
265,4.416667,1,-9819.670951,-1857.590200,271963.745756,0.222249,3.142536,0.456435
265,4.416667,7,-5080.259054,-2626.283198,280424.387661,-0.206298,-3.156424,0.098097
266,4.433333,1,-9819.670951,-1857.590200,271963.745756,0.222249,3.142536,0.456435
266,4.433333,7,-5080.259054,-2626.283198,280424.387661,-0.206298,-3.156424,0.098097
267,4.450000,1,-9819.670951,-1857.590200,271963.745756,0.222249,3.142536,0.456435
267,4.450000,7,-5080.259054,-2626.283198,280424.387661,-0.206298,-3.156424,0.098097
268,4.466667,1,-9819.670951,-1857.590200,271963.745756,0.222249,3.142536,0.456435
268,4.466667,7,-5005.562565,-2598.382363,276556.306502,-0.198821,-3.378470,0.050978
269,4.483333,7,-5073.312449,-2618.603529,279878.923446,-0.209669,-3.153749,0.156534
270,4.500000,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
270,4.500000,7,-5086.092824,-2613.285451,280069.362010,-0.191004,-3.074418,-0.102345
271,4.516667,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
271,4.516667,7,-5056.587017,-2602.551956,279281.138731,-0.182594,-3.146114,-0.217204
272,4.533333,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
272,4.533333,7,-5086.092824,-2613.285451,280069.362010,-0.191004,-3.074418,-0.102345
273,4.550000,1,-9845.301936,-1861.974116,272595.936394,0.221019,3.139688,0.443714
273,4.550000,7,-5086.092824,-2613.285451,280069.362010,-0.191004,-3.074418,-0.102345
274,4.566667,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
274,4.566667,7,-5086.092824,-2613.285451,280069.362010,-0.191004,-3.074418,-0.102345
275,4.583333,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
276,4.600000,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
276,4.600000,7,-5086.092824,-2613.285451,280069.362010,-0.191004,-3.074418,-0.102345
277,4.616667,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
277,4.616667,7,-5086.092824,-2613.285451,280069.362010,-0.191004,-3.074418,-0.102345
278,4.633333,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
278,4.633333,7,-5080.396041,-2614.768662,279902.419958,-0.186363,-3.045799,-0.065127
279,4.650000,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
280,4.666667,7,-5081.361098,-2613.605791,279787.204362,-0.186577,-3.026830,-0.079297
281,4.683333,7,-5052.696660,-2597.386482,278663.401066,-0.189938,-2.969131,-0.075473
282,4.700000,7,-5081.361098,-2613.605791,279787.204362,-0.186577,-3.026830,-0.079297
283,4.716667,7,-5050.014634,-2615.715746,278596.694811,-0.215700,-3.156808,0.267681
284,4.733333,1,-9795.989992,-1848.509795,271468.348555,0.211208,3.119357,0.488310
284,4.733333,7,-5061.398829,-2599.166194,279158.182495,-0.193667,-3.003445,-0.074742
285,4.750000,1,-9850.994335,-1857.523130,272756.307602,0.223277,3.127191,0.436906
285,4.750000,7,-5022.828812,-2611.688092,278286.653809,0.167370,2.950954,-0.028217
286,4.766667,7,-5022.828812,-2611.688092,278286.653809,0.167370,2.950954,-0.028217
287,4.783333,1,-9850.994335,-1857.523130,272756.307602,0.223277,3.127191,0.436906
287,4.783333,7,-5009.397678,-2603.434805,277711.976858,0.169097,2.929571,-0.022827
288,4.800000,1,-9850.994335,-1857.523130,272756.307602,0.223277,3.127191,0.436906
288,4.800000,7,-5009.397678,-2603.434805,277711.976858,0.169097,2.929571,-0.022827
289,4.816667,1,-9850.994335,-1857.523130,272756.307602,0.223277,3.127191,0.436906
289,4.816667,7,-5015.017560,-2621.989572,277551.178398,0.191272,2.906184,-0.052479
290,4.833333,1,-9850.994335,-1857.523130,272756.307602,0.223277,3.127191,0.436906
290,4.833333,7,-5015.017560,-2621.989572,277551.178398,0.191272,2.906184,-0.052479
291,4.850000,7,-5015.017560,-2621.989572,277551.178398,0.191272,2.906184,-0.052479
292,4.866667,1,-9850.994335,-1857.523130,272756.307602,0.223277,3.127191,0.436906
292,4.866667,7,-5004.844602,-2613.925033,276992.241770,0.189226,2.896559,-0.061362
293,4.883333,7,-5031.806751,-2627.825252,278784.099534,0.190701,2.948293,-0.036449
294,4.900000,1,-9850.994335,-1857.523130,272756.307602,0.223277,3.127191,0.436906
294,4.900000,7,-5021.092161,-2625.195244,278195.994400,0.188491,2.935450,-0.047908
295,4.916667,1,-9850.994335,-1857.523130,272756.307602,0.223277,3.127191,0.436906
295,4.916667,7,-5148.681927,-2668.974743,284502.655829,-0.191316,-3.179610,0.005007
296,4.933333,1,-9852.478977,-1860.661276,272798.469643,0.224558,3.123760,0.423429
296,4.933333,7,-5148.681927,-2668.974743,284502.655829,-0.191316,-3.179610,0.005007
297,4.950000,7,-5051.774837,-2598.522434,278777.840941,-0.189330,-2.982023,-0.064125
298,4.966667,1,-9799.498356,-1843.658046,271568.126945,0.213500,3.107723,0.483178
300,5.000000,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
300,5.000000,7,-5029.108563,-2625.381509,279055.512707,0.185579,3.081231,-0.188066
301,5.016667,7,-5011.280791,-2597.253471,276515.755600,-0.171771,-2.919394,-0.056511
302,5.033333,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
302,5.033333,7,-5123.510931,-2655.028669,282773.288543,-0.180623,-3.085243,-0.032542
303,5.050000,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
303,5.050000,7,-5031.429857,-2607.822871,277642.377291,-0.168311,-2.953598,-0.063410
304,5.066667,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
304,5.066667,7,-5123.510931,-2655.028669,282773.288543,-0.180623,-3.085243,-0.032542
305,5.083333,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
305,5.083333,7,-5014.113315,-2598.839464,276993.906380,-0.170877,-2.926299,-0.071165
306,5.100000,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
306,5.100000,7,-5123.510931,-2655.028669,282773.288543,-0.180623,-3.085243,-0.032542
307,5.116667,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
307,5.116667,7,-5050.025543,-2596.451639,279241.276355,-0.182741,-3.148831,-0.220639
308,5.133333,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
308,5.133333,7,-5050.025543,-2596.451639,279241.276355,-0.182741,-3.148831,-0.220639
309,5.150000,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
309,5.150000,7,-5050.025543,-2596.451639,279241.276355,-0.182741,-3.148831,-0.220639
310,5.166667,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
310,5.166667,7,-5050.025543,-2596.451639,279241.276355,-0.182741,-3.148831,-0.220639
311,5.183333,1,-9833.482841,-1857.450946,272350.637010,0.219580,3.121842,0.457223
311,5.183333,7,-5055.444947,-2600.760743,279693.933825,-0.183547,-3.132672,-0.198395
312,5.200000,7,-5002.040798,-2592.784455,277390.193379,0.193698,3.095064,0.350211
313,5.216667,1,-9850.724952,-1863.050027,272748.836814,0.223311,3.127644,0.437164
313,5.216667,7,-5002.040798,-2592.784455,277390.193379,0.193698,3.095064,0.350211
314,5.233333,1,-9850.724952,-1863.050027,272748.836814,0.223311,3.127644,0.437164
314,5.233333,7,-5002.040798,-2592.784455,277390.193379,0.193698,3.095064,0.350211
315,5.250000,1,-9867.784907,-1869.707340,273298.791076,0.221136,3.133663,0.415870
315,5.250000,7,-5064.007730,-2606.242606,279301.955408,-0.187919,-3.003589,-0.071385
316,5.266667,1,-9850.724952,-1863.050027,272748.836814,0.223311,3.127644,0.437164
316,5.266667,7,-5064.007730,-2606.242606,279301.955408,-0.187919,-3.003589,-0.071385
317,5.283333,7,-5044.173858,-2593.405795,279234.236376,-0.180291,-3.134813,-0.243973
318,5.300000,7,-5044.173858,-2593.405795,279234.236376,-0.180291,-3.134813,-0.243973
319,5.316667,1,-9867.784907,-1869.707340,273298.791076,0.221136,3.133663,0.415870
319,5.316667,7,-5044.173858,-2593.405795,279234.236376,-0.180291,-3.134813,-0.243973
320,5.333333,1,-9867.784907,-1869.707340,273298.791076,0.221136,3.133663,0.415870
320,5.333333,7,-5044.173858,-2593.405795,279234.236376,-0.180291,-3.134813,-0.243973
321,5.350000,1,-9850.771903,-1864.137914,272907.091236,0.217359,3.127435,0.436859
321,5.350000,7,-5064.007730,-2606.242606,279301.955408,-0.187919,-3.003589,-0.071385
322,5.366667,7,-5014.113315,-2598.839464,276993.906380,-0.170877,-2.926299,-0.071165
323,5.383333,1,-9830.430265,-1859.675970,272264.389093,0.218585,3.130561,0.450323
323,5.383333,7,-5014.113315,-2598.839464,276993.906380,-0.170877,-2.926299,-0.071165
324,5.400000,1,-9867.784907,-1869.707340,273298.791076,0.221136,3.133663,0.415870
324,5.400000,7,-5064.007730,-2606.242606,279301.955408,-0.187919,-3.003589,-0.071385
325,5.416667,7,-5006.770636,-2596.314797,276422.302825,-0.172644,-2.910153,-0.067058
326,5.433333,7,-5006.770636,-2596.314797,276422.302825,-0.172644,-2.910153,-0.067058
327,5.450000,1,-9825.665583,-1864.342117,272132.585120,0.224532,3.130507,0.449660
327,5.450000,7,-5046.536016,-2595.571252,278163.101811,-0.186632,-2.967885,-0.074719
328,5.466667,1,-9828.760608,-1863.206867,272376.690471,0.219578,3.121627,0.456296
328,5.466667,7,-5066.723594,-2631.245081,280009.250051,-0.219264,-3.178159,0.146369
329,5.483333,1,-9849.972095,-1867.349783,272959.651745,0.224838,3.146405,0.423553
329,5.483333,7,-5052.420968,-2598.911141,278822.829639,-0.184649,-3.003449,-0.072545
330,5.500000,7,-4998.963584,-2585.383791,277219.595713,0.199639,3.092639,0.378201
331,5.516667,7,-5047.748133,-2599.606528,279592.654600,-0.189575,-3.132465,-0.242612
332,5.533333,7,-5047.748133,-2599.606528,279592.654600,-0.189575,-3.132465,-0.242612
333,5.550000,7,-5047.748133,-2599.606528,279592.654600,-0.189575,-3.132465,-0.242612
334,5.566667,7,-5047.748133,-2599.606528,279592.654600,-0.189575,-3.132465,-0.242612
335,5.583333,7,-5001.963291,-2587.059945,277385.459309,0.193748,3.095877,0.350524
336,5.600000,7,-5047.748133,-2599.606528,279592.654600,-0.189575,-3.132465,-0.242612
337,5.616667,1,-9849.972095,-1867.349783,272959.651745,0.224838,3.146405,0.423553
337,5.616667,7,-5047.748133,-2599.606528,279592.654600,-0.189575,-3.132465,-0.242612
338,5.633333,1,-9849.972095,-1867.349783,272959.651745,0.224838,3.146405,0.423553
338,5.633333,7,-5047.748133,-2599.606528,279592.654600,-0.189575,-3.132465,-0.242612
339,5.650000,1,-9849.972095,-1867.349783,272959.651745,0.224838,3.146405,0.423553
340,5.666667,1,-9849.972095,-1867.349783,272959.651745,0.224838,3.146405,0.423553
340,5.666667,7,-5047.748133,-2599.606528,279592.654600,-0.189575,-3.132465,-0.242612
341,5.683333,1,-9865.714316,-1873.766973,273473.373598,0.222709,3.153403,0.402193
341,5.683333,7,-5028.767304,-2616.397897,279405.038520,0.167874,2.989693,-0.017850
342,5.700000,1,-9801.747974,-1855.137012,272018.598978,0.208941,3.124673,0.469469
342,5.700000,7,-5035.609216,-2594.817132,279087.857785,-0.188545,-3.144848,-0.264272
343,5.716667,1,-9801.747974,-1855.137012,272018.598978,0.208941,3.124673,0.469469
343,5.716667,7,-5035.609216,-2594.817132,279087.857785,-0.188545,-3.144848,-0.264272
344,5.733333,1,-9801.747974,-1855.137012,272018.598978,0.208941,3.124673,0.469469
344,5.733333,7,-5035.609216,-2594.817132,279087.857785,-0.188545,-3.144848,-0.264272
345,5.750000,1,-9819.084170,-1855.096171,272421.085149,0.212293,3.124478,0.470966
345,5.750000,7,-5001.916728,-2603.301200,277850.742291,0.203353,3.102638,-0.318290
346,5.766667,1,-9869.352552,-1871.638521,273576.285553,0.223583,3.143120,0.410671
346,5.766667,7,-5069.297016,-2619.416037,280095.459030,-0.201369,-3.045876,-0.070198
347,5.783333,1,-9781.484714,-1845.144080,271377.112481,0.210202,3.127961,0.482039
347,5.783333,7,-5042.783566,-2605.801370,279641.082628,-0.189725,-3.134315,-0.239255
348,5.800000,7,-5055.028834,-2631.235075,280007.733544,-0.219260,-3.178131,0.146428
349,5.816667,7,-5055.028834,-2631.235075,280007.733544,-0.219260,-3.178131,0.146428
350,5.833333,7,-5055.028834,-2631.235075,280007.733544,-0.219260,-3.178131,0.146428
351,5.850000,7,-5055.028834,-2631.235075,280007.733544,-0.219260,-3.178131,0.146428
352,5.866667,7,-5020.325909,-2632.161462,278625.850683,0.192730,2.958423,-0.060289
353,5.883333,7,-5002.419922,-2600.692717,277882.827039,0.201157,3.095430,-0.303366
354,5.900000,7,-5055.028834,-2631.235075,280007.733544,-0.219260,-3.178131,0.146428
